user_id,views,clicks,add_to_cart,purchases,total_spend,avg_order_value,last_event_timestamp
user_554,3,0,0,0,0.0,0.0,2026-03-05T23:52:56.060-08:00
user_87,5,0,0,0,0.0,0.0,2026-03-27T05:09:56.060-07:00
user_509,2,0,0,0,0.0,0.0,2026-03-17T04:52:56.060-07:00
user_717,2,0,0,0,0.0,0.0,2026-03-10T20:50:56.060-07:00
user_2,1,1,0,0,0.0,0.0,2026-03-17T13:31:56.060-07:00
user_191,3,0,0,0,0.0,0.0,2026-03-28T19:56:56.060-07:00
user_868,5,0,1,0,0.0,0.0,2026-03-21T09:37:56.060-07:00
user_767,3,0,0,0,0.0,0.0,2026-03-20T11:41:56.060-07:00
user_126,4,0,0,0,0.0,0.0,2026-03-22T05:04:56.060-07:00
user_200,3,0,0,0,0.0,0.0,2026-03-17T02:32:56.060-07:00
user_173,0,2,0,0,0.0,0.0,2026-03-18T14:03:56.060-07:00
user_567,1,1,0,1,47.5,47.5,2026-03-18T12:45:56.060-07:00
user_183,1,0,0,0,0.0,0.0,2026-03-14T16:37:56.060-07:00
user_240,4,1,0,0,0.0,0.0,2026-03-31T02:53:56.060-07:00
user_957,2,0,1,1,199.55,199.55,2026-03-24T11:31:56.060-07:00
user_273,0,1,0,0,0.0,0.0,2026-03-04T07:04:56.060-08:00
user_110,4,0,0,0,0.0,0.0,2026-03-21T03:23:56.060-07:00
user_350,0,1,0,0,0.0,0.0,2026-03-27T15:24:56.060-07:00
user_590,0,0,0,1,167.58,167.58,2026-03-08T00:00:56.060-08:00
user_187,2,0,1,1,182.78,182.78,2026-03-19T06:32:56.060-07:00
user_541,1,0,0,0,0.0,0.0,2026-03-14T15:09:56.060-07:00
user_538,2,0,1,0,0.0,0.0,2026-03-27T23:51:56.060-07:00
user_445,4,2,0,0,0.0,0.0,2026-03-22T09:12:56.060-07:00
user_55,2,1,0,0,0.0,0.0,2026-03-31T13:10:56.060-07:00
user_860,2,0,0,0,0.0,0.0,2026-03-25T03:04:56.060-07:00
user_272,3,0,1,1,44.01,44.01,2026-03-30T23:05:56.060-07:00
user_274,2,3,0,0,0.0,0.0,2026-03-15T11:48:56.060-07:00
user_531,2,1,0,0,0.0,0.0,2026-03-15T14:11:56.060-07:00
user_507,2,0,0,0,0.0,0.0,2026-03-31T12:37:56.060-07:00
user_753,3,0,0,0,0.0,0.0,2026-03-27T03:09:56.060-07:00
user_321,1,0,0,1,339.67,339.67,2026-03-28T00:08:56.060-07:00
user_249,1,0,0,0,0.0,0.0,2026-03-03T18:08:56.060-08:00
user_324,5,0,1,0,0.0,0.0,2026-03-15T06:12:56.060-07:00
user_962,3,0,0,0,0.0,0.0,2026-03-31T15:11:56.060-07:00
user_111,1,0,0,0,0.0,0.0,2026-03-25T02:51:56.060-07:00
user_133,0,0,1,0,0.0,0.0,2026-03-18T10:34:56.060-07:00
user_749,1,2,0,0,0.0,0.0,2026-03-23T21:34:56.060-07:00
user_485,2,1,0,2,863.3399999999999,431.66999999999996,2026-03-25T21:54:56.060-07:00
user_933,3,0,1,0,0.0,0.0,2026-03-24T07:41:56.060-07:00
user_609,0,0,0,1,171.42,171.42,2026-03-02T00:20:56.060-08:00
user_243,1,1,0,0,0.0,0.0,2026-03-17T07:42:56.060-07:00
user_829,4,2,0,0,0.0,0.0,2026-03-28T00:37:56.060-07:00
user_406,1,1,0,1,341.82,341.82,2026-03-25T12:53:56.060-07:00
user_891,1,0,0,0,0.0,0.0,2026-03-29T17:34:56.060-07:00
user_774,2,0,0,0,0.0,0.0,2026-03-08T03:51:56.060-07:00
user_623,2,1,0,0,0.0,0.0,2026-03-25T11:35:56.060-07:00
user_284,2,5,2,0,0.0,0.0,2026-03-28T13:59:56.060-07:00
user_313,3,1,1,2,79.02,39.51,2026-03-31T00:02:56.060-07:00
user_113,3,2,0,0,0.0,0.0,2026-03-31T01:56:56.060-07:00
user_170,1,0,1,0,0.0,0.0,2026-03-08T03:04:56.060-07:00
user_966,1,0,0,0,0.0,0.0,2026-03-09T23:03:56.060-07:00
user_576,4,0,0,2,422.6,211.3,2026-03-23T21:14:56.060-07:00
user_389,2,2,0,0,0.0,0.0,2026-03-21T04:45:56.060-07:00
user_943,2,0,0,0,0.0,0.0,2026-03-20T03:53:56.060-07:00
user_899,2,1,0,0,0.0,0.0,2026-03-18T15:52:56.060-07:00
user_367,1,2,0,0,0.0,0.0,2026-03-11T04:47:56.060-07:00
user_707,0,1,0,0,0.0,0.0,2026-03-19T17:26:56.060-07:00
user_124,2,0,0,0,0.0,0.0,2026-03-10T12:21:56.060-07:00
user_198,4,0,1,0,0.0,0.0,2026-03-28T17:39:56.060-07:00
user_109,3,1,1,0,0.0,0.0,2026-03-15T07:58:56.060-07:00
user_874,4,1,1,0,0.0,0.0,2026-03-31T15:34:56.060-07:00
user_150,1,0,0,0,0.0,0.0,2026-03-14T22:58:56.060-07:00
user_334,3,1,1,0,0.0,0.0,2026-03-23T00:17:56.060-07:00
user_722,1,0,1,0,0.0,0.0,2026-03-31T05:23:56.060-07:00
user_433,3,1,0,0,0.0,0.0,2026-03-29T11:37:56.060-07:00
user_963,0,4,1,0,0.0,0.0,2026-03-18T17:34:56.060-07:00
user_558,2,1,0,0,0.0,0.0,2026-03-25T23:00:56.060-07:00
user_332,1,1,0,0,0.0,0.0,2026-03-15T01:38:56.060-07:00
user_760,3,0,1,1,188.22,188.22,2026-03-25T22:44:56.060-07:00
user_143,1,1,0,0,0.0,0.0,2026-03-16T10:38:56.060-07:00
user_635,4,0,1,0,0.0,0.0,2026-03-29T23:25:56.060-07:00
user_841,2,1,0,0,0.0,0.0,2026-03-19T21:02:56.060-07:00
user_654,3,0,0,0,0.0,0.0,2026-03-19T00:00:56.060-07:00
user_700,2,0,0,0,0.0,0.0,2026-03-23T04:28:56.060-07:00
user_25,0,0,1,0,0.0,0.0,2026-03-26T09:30:56.060-07:00
user_190,3,1,0,0,0.0,0.0,2026-03-31T16:07:56.060-07:00
user_177,1,0,0,0,0.0,0.0,2026-03-04T00:34:56.060-08:00
user_525,1,0,0,0,0.0,0.0,2026-03-16T15:19:56.060-07:00
user_449,5,0,0,0,0.0,0.0,2026-03-28T23:12:56.060-07:00
user_594,3,0,0,0,0.0,0.0,2026-03-31T13:06:56.060-07:00
user_940,5,0,1,0,0.0,0.0,2026-03-30T02:32:56.060-07:00
user_134,1,2,1,2,327.67999999999995,163.83999999999997,2026-03-30T15:00:56.060-07:00
user_69,3,0,0,0,0.0,0.0,2026-03-28T18:44:56.060-07:00
user_435,0,0,0,1,121.5,121.5,2026-03-25T03:41:56.060-07:00
user_261,1,0,0,0,0.0,0.0,2026-03-10T12:38:56.060-07:00
user_585,1,0,0,0,0.0,0.0,2026-03-03T12:10:56.060-08:00
user_37,1,0,0,0,0.0,0.0,2026-03-26T17:45:56.060-07:00
user_192,0,0,2,0,0.0,0.0,2026-03-13T17:06:56.060-07:00
user_359,2,0,0,0,0.0,0.0,2026-03-16T05:52:56.060-07:00
user_687,3,0,0,0,0.0,0.0,2026-03-14T08:58:56.060-07:00
user_393,2,0,0,1,271.55,271.55,2026-03-29T00:40:56.060-07:00
user_495,0,1,1,1,155.74,155.74,2026-03-21T16:35:56.060-07:00
user_764,1,0,0,0,0.0,0.0,2026-03-04T04:39:56.060-08:00
user_369,1,4,1,0,0.0,0.0,2026-03-26T04:26:56.060-07:00
user_319,0,1,0,0,0.0,0.0,2026-03-05T16:21:56.060-08:00
user_201,2,1,0,0,0.0,0.0,2026-03-29T18:49:56.060-07:00
user_651,2,0,0,0,0.0,0.0,2026-03-15T12:04:56.060-07:00
user_361,3,1,0,0,0.0,0.0,2026-03-27T09:36:56.060-07:00
user_895,3,0,1,0,0.0,0.0,2026-03-29T06:02:56.060-07:00
user_989,1,0,0,0,0.0,0.0,2026-03-20T14:11:56.060-07:00
user_306,1,4,2,0,0.0,0.0,2026-03-22T11:59:56.060-07:00
user_257,1,1,2,0,0.0,0.0,2026-03-30T15:39:56.060-07:00
user_916,1,1,0,0,0.0,0.0,2026-03-23T05:39:56.060-07:00
user_873,2,0,1,0,0.0,0.0,2026-03-22T15:20:56.060-07:00
user_465,5,1,0,0,0.0,0.0,2026-03-29T07:17:56.060-07:00
user_315,3,0,0,0,0.0,0.0,2026-03-27T15:43:56.060-07:00
user_74,1,3,0,0,0.0,0.0,2026-03-23T03:31:56.060-07:00
user_89,2,0,0,0,0.0,0.0,2026-03-21T16:03:56.060-07:00
user_796,1,1,0,0,0.0,0.0,2026-03-11T17:34:56.060-07:00
user_444,1,1,0,0,0.0,0.0,2026-03-26T07:46:56.060-07:00
user_84,2,0,0,0,0.0,0.0,2026-03-29T17:37:56.060-07:00
user_217,3,0,0,0,0.0,0.0,2026-03-10T21:42:56.060-07:00
user_80,3,0,0,0,0.0,0.0,2026-03-27T22:52:56.060-07:00
user_866,2,0,0,0,0.0,0.0,2026-03-31T16:17:56.060-07:00
user_145,2,0,0,0,0.0,0.0,2026-03-31T12:09:56.060-07:00
user_641,1,2,0,0,0.0,0.0,2026-03-28T02:21:56.060-07:00
user_810,2,0,0,0,0.0,0.0,2026-03-30T23:41:56.060-07:00
user_578,1,0,0,0,0.0,0.0,2026-03-16T10:14:56.060-07:00
user_777,1,0,0,0,0.0,0.0,2026-03-06T13:22:56.060-08:00
user_922,1,1,0,0,0.0,0.0,2026-03-08T03:17:56.060-07:00
user_828,0,1,0,0,0.0,0.0,2026-03-27T14:27:56.060-07:00
user_349,0,3,1,0,0.0,0.0,2026-03-22T16:02:56.060-07:00
user_624,2,0,0,2,324.54,162.27,2026-03-09T12:55:56.060-07:00
user_345,0,2,0,0,0.0,0.0,2026-03-24T05:54:56.060-07:00
user_582,2,2,0,0,0.0,0.0,2026-03-13T22:02:56.060-07:00
user_599,2,0,0,0,0.0,0.0,2026-03-31T09:49:56.060-07:00
user_472,3,1,0,0,0.0,0.0,2026-03-22T05:26:56.060-07:00
user_773,0,1,0,0,0.0,0.0,2026-03-07T09:12:56.060-08:00
user_231,2,1,1,0,0.0,0.0,2026-03-22T18:01:56.060-07:00
user_602,3,0,0,0,0.0,0.0,2026-03-24T00:49:56.060-07:00
user_879,2,1,0,0,0.0,0.0,2026-03-26T08:18:56.060-07:00
user_168,2,0,0,0,0.0,0.0,2026-03-23T00:14:56.060-07:00
user_491,2,0,0,1,354.85,354.85,2026-03-29T06:10:56.060-07:00
user_811,4,1,0,0,0.0,0.0,2026-03-14T00:48:56.060-07:00
user_519,2,1,0,0,0.0,0.0,2026-03-20T18:53:56.060-07:00
user_715,2,0,0,0,0.0,0.0,2026-03-28T13:11:56.060-07:00
user_950,0,1,0,1,226.34,226.34,2026-03-06T06:54:56.060-08:00
user_208,1,0,0,0,0.0,0.0,2026-03-12T10:00:56.060-07:00
user_374,4,0,0,0,0.0,0.0,2026-03-18T00:49:56.060-07:00
user_655,5,0,0,0,0.0,0.0,2026-03-22T13:17:56.060-07:00
user_927,1,3,1,0,0.0,0.0,2026-03-31T01:47:56.060-07:00
user_385,2,0,0,0,0.0,0.0,2026-03-29T07:56:56.060-07:00
user_983,2,0,1,0,0.0,0.0,2026-03-21T11:04:56.060-07:00
user_3,1,0,0,0,0.0,0.0,2026-03-02T12:44:56.060-08:00
user_244,3,0,1,0,0.0,0.0,2026-03-28T13:11:56.060-07:00
user_664,3,0,0,0,0.0,0.0,2026-03-23T07:00:56.060-07:00
user_163,1,0,1,0,0.0,0.0,2026-03-18T17:15:56.060-07:00
user_329,1,1,0,0,0.0,0.0,2026-03-28T18:40:56.060-07:00
user_647,1,0,0,0,0.0,0.0,2026-03-30T16:31:56.060-07:00
user_114,1,1,0,0,0.0,0.0,2026-03-26T03:56:56.060-07:00
user_352,2,0,0,0,0.0,0.0,2026-03-18T12:51:56.060-07:00
user_61,0,2,0,1,415.66,415.66,2026-03-08T16:47:56.060-07:00
user_948,1,2,0,0,0.0,0.0,2026-03-09T03:29:56.060-07:00
user_397,3,1,0,0,0.0,0.0,2026-03-25T12:32:56.060-07:00
user_825,1,0,0,0,0.0,0.0,2026-03-21T20:37:56.060-07:00
user_438,3,0,0,0,0.0,0.0,2026-03-15T12:06:56.060-07:00
user_681,4,0,0,0,0.0,0.0,2026-03-30T02:39:56.060-07:00
user_441,3,0,2,0,0.0,0.0,2026-03-13T17:30:56.060-07:00
user_245,3,0,0,0,0.0,0.0,2026-03-29T12:52:56.060-07:00
user_798,1,0,1,0,0.0,0.0,2026-03-22T10:13:56.060-07:00
user_117,2,0,0,0,0.0,0.0,2026-03-24T09:39:56.060-07:00
user_270,1,0,0,0,0.0,0.0,2026-03-10T22:16:56.060-07:00
user_745,1,0,1,0,0.0,0.0,2026-03-08T08:00:56.060-07:00
user_492,0,0,0,1,116.74,116.74,2026-03-27T01:57:56.060-07:00
user_794,2,0,0,0,0.0,0.0,2026-03-23T21:54:56.060-07:00
user_305,1,0,1,0,0.0,0.0,2026-03-20T01:07:56.060-07:00
user_534,0,0,1,1,157.25,157.25,2026-03-20T13:43:56.060-07:00
user_189,4,0,0,0,0.0,0.0,2026-03-30T23:01:56.060-07:00
user_584,2,1,0,0,0.0,0.0,2026-03-30T19:57:56.060-07:00
user_925,3,0,1,0,0.0,0.0,2026-03-30T16:49:56.060-07:00
user_464,1,1,0,0,0.0,0.0,2026-03-27T15:40:56.060-07:00
user_706,5,1,0,0,0.0,0.0,2026-03-23T16:32:56.060-07:00
user_196,0,2,0,0,0.0,0.0,2026-03-17T23:54:56.060-07:00
user_474,3,0,0,0,0.0,0.0,2026-03-14T00:51:56.060-07:00
user_405,4,1,0,0,0.0,0.0,2026-03-21T23:56:56.060-07:00
user_530,1,1,1,0,0.0,0.0,2026-03-29T00:39:56.060-07:00
user_605,1,0,0,0,0.0,0.0,2026-03-10T09:22:56.060-07:00
user_295,4,0,0,0,0.0,0.0,2026-03-23T19:26:56.060-07:00
user_571,0,1,0,0,0.0,0.0,2026-03-03T14:21:56.060-08:00
user_70,1,0,0,0,0.0,0.0,2026-03-02T23:13:56.060-08:00
user_29,1,0,0,0,0.0,0.0,2026-03-28T17:10:56.060-07:00
user_404,2,0,0,0,0.0,0.0,2026-03-26T16:02:56.060-07:00
user_23,1,0,1,0,0.0,0.0,2026-03-18T22:35:56.060-07:00
user_446,1,0,0,0,0.0,0.0,2026-03-17T07:46:56.060-07:00
user_677,1,1,0,0,0.0,0.0,2026-03-08T14:52:56.060-07:00
user_36,0,0,1,0,0.0,0.0,2026-03-07T10:13:56.060-08:00
user_212,1,1,0,0,0.0,0.0,2026-03-31T09:42:56.060-07:00
user_278,1,0,0,0,0.0,0.0,2026-03-18T03:27:56.060-07:00
user_149,1,0,0,0,0.0,0.0,2026-03-16T01:27:56.060-07:00
user_439,3,0,0,0,0.0,0.0,2026-03-22T18:17:56.060-07:00
user_77,2,1,0,1,128.29,128.29,2026-03-27T22:26:56.060-07:00
user_697,2,1,0,0,0.0,0.0,2026-03-22T23:38:56.060-07:00
user_469,1,0,0,0,0.0,0.0,2026-03-21T17:27:56.060-07:00
user_63,0,1,0,0,0.0,0.0,2026-03-13T12:57:56.060-07:00
user_504,3,0,1,0,0.0,0.0,2026-03-23T03:22:56.060-07:00
user_30,1,1,0,1,452.3,452.3,2026-03-29T16:46:56.060-07:00
user_205,3,1,0,0,0.0,0.0,2026-03-17T17:58:56.060-07:00
